Date,Time,Open,High,Low,Close,Tickvol,Vol,Spread
2/18/2025,3:00:00 AM,151.683,151.797,151.599,151.729,2983,0,4
2/18/2025,4:00:00 AM,151.729,151.852,151.689,151.841,2122,0,4
2/18/2025,5:00:00 AM,151.843,152.093,151.801,152.08,2546,0,4
2/18/2025,6:00:00 AM,152.081,152.194,152.037,152.146,2497,0,3
2/18/2025,7:00:00 AM,152.144,152.214,151.99,152.004,2428,0,3
2/18/2025,8:00:00 AM,152.005,152.073,151.885,151.939,2489,0,4
2/18/2025,9:00:00 AM,151.935,152.067,151.794,152.054,2604,0,4
2/18/2025,10:00:00 AM,152.053,152.102,151.814,151.947,2901,0,3
2/18/2025,11:00:00 AM,151.947,151.967,151.794,151.841,2274,0,4
2/18/2025,12:00:00 PM,151.841,151.841,151.705,151.758,2405,0,2
2/18/2025,1:00:00 PM,151.761,151.806,151.678,151.783,1826,0,4
2/18/2025,2:00:00 PM,151.783,151.881,151.713,151.723,2341,0,4
2/18/2025,3:00:00 PM,151.723,151.761,151.63,151.696,2786,0,3
2/18/2025,4:00:00 PM,151.697,151.856,151.644,151.81,3149,0,3
2/18/2025,5:00:00 PM,151.811,151.811,151.528,151.657,2880,0,3
2/18/2025,6:00:00 PM,151.654,151.867,151.646,151.789,2657,0,3
2/18/2025,7:00:00 PM,151.788,151.96,151.777,151.933,2265,0,3
2/18/2025,8:00:00 PM,151.933,152.043,151.909,151.979,1946,0,3
2/18/2025,9:00:00 PM,151.98,151.988,151.873,151.922,2003,0,4
2/18/2025,10:00:00 PM,151.924,152.059,151.924,152.018,1903,0,4
2/18/2025,11:00:00 PM,152.019,152.125,152.005,152.038,1195,0,4
2/19/2025,12:00:00 AM,151.98,152.076,151.92,152.05,554,0,23
2/19/2025,1:00:00 AM,152.066,152.097,151.914,151.923,1094,0,4
2/19/2025,2:00:00 AM,151.923,152.103,151.831,152.079,2759,0,3
2/19/2025,3:00:00 AM,152.071,152.16,151.745,152.14,3303,0,3
2/19/2025,4:00:00 AM,152.135,152.312,151.969,152.03,2856,0,4
2/19/2025,5:00:00 AM,152.035,152.088,151.86,151.893,2375,0,4
2/19/2025,6:00:00 AM,151.89,151.935,151.743,151.762,2158,0,4
2/19/2025,7:00:00 AM,151.762,151.872,151.708,151.756,2066,0,4
2/19/2025,8:00:00 AM,151.756,151.776,151.589,151.635,2639,0,3
2/19/2025,9:00:00 AM,151.623,151.783,151.588,151.661,2815,0,4
2/19/2025,10:00:00 AM,151.661,151.856,151.611,151.722,2854,0,3
2/19/2025,11:00:00 AM,151.722,151.752,151.55,151.653,2541,0,3
2/19/2025,12:00:00 PM,151.653,151.832,151.653,151.732,2145,0,3
2/19/2025,1:00:00 PM,151.731,151.953,151.73,151.843,2698,0,3
2/19/2025,2:00:00 PM,151.843,151.929,151.756,151.909,2378,0,3
2/19/2025,3:00:00 PM,151.909,151.911,151.687,151.692,3040,0,1
2/19/2025,4:00:00 PM,151.692,151.721,151.329,151.334,3317,0,3
2/19/2025,5:00:00 PM,151.334,151.5,151.243,151.417,3611,0,3
2/19/2025,6:00:00 PM,151.424,151.693,151.423,151.671,2862,0,2
2/19/2025,7:00:00 PM,151.67,151.758,151.626,151.711,1828,0,3
2/19/2025,8:00:00 PM,151.71,151.829,151.618,151.634,2014,0,3
2/19/2025,9:00:00 PM,151.63,151.67,151.392,151.521,2659,0,3
2/19/2025,10:00:00 PM,151.522,151.568,151.449,151.477,1836,0,4
2/19/2025,11:00:00 PM,151.476,151.524,151.444,151.461,882,0,4
2/20/2025,12:00:00 AM,151.387,151.463,151.356,151.386,320,0,21
2/20/2025,1:00:00 AM,151.374,151.431,151.121,151.224,1889,0,4
2/20/2025,2:00:00 AM,151.218,151.234,150.839,150.986,3688,0,3
2/20/2025,3:00:00 AM,150.978,150.992,150.578,150.637,3740,0,4
2/20/2025,4:00:00 AM,150.645,150.759,150.452,150.705,3305,0,4
2/20/2025,5:00:00 AM,150.704,150.743,150.388,150.431,2736,0,4
2/20/2025,6:00:00 AM,150.431,150.481,150.244,150.254,2747,0,4
2/20/2025,7:00:00 AM,150.253,150.407,150.185,150.403,2230,0,3
2/20/2025,8:00:00 AM,150.404,150.41,149.982,150.044,2663,0,4
2/20/2025,9:00:00 AM,150.042,150.221,149.949,150.172,2630,0,4
2/20/2025,10:00:00 AM,150.162,150.39,150.159,150.341,2734,0,4
2/20/2025,11:00:00 AM,150.341,150.432,150.201,150.309,2506,0,3
2/20/2025,12:00:00 PM,150.309,150.317,150.062,150.077,2195,0,4
2/20/2025,1:00:00 PM,150.077,150.253,149.983,150.222,2110,0,4
2/20/2025,2:00:00 PM,150.223,150.229,149.935,150.089,2898,0,3
2/20/2025,3:00:00 PM,150.092,150.138,149.702,150.086,3633,0,3
2/20/2025,4:00:00 PM,150.082,150.216,149.794,149.812,4020,0,3
2/20/2025,5:00:00 PM,149.811,149.855,149.467,149.509,4391,0,4
2/20/2025,6:00:00 PM,149.513,149.738,149.498,149.632,3370,0,4
2/20/2025,7:00:00 PM,149.632,149.701,149.392,149.467,2892,0,3
2/20/2025,8:00:00 PM,149.469,149.634,149.457,149.623,2275,0,3
2/20/2025,9:00:00 PM,149.621,149.812,149.621,149.776,2019,0,3
2/20/2025,10:00:00 PM,149.776,149.825,149.65,149.654,1856,0,3
2/20/2025,11:00:00 PM,149.654,149.674,149.588,149.628,985,0,4
2/21/2025,12:00:00 AM,149.587,149.678,149.516,149.533,388,0,23
2/21/2025,1:00:00 AM,149.527,149.633,149.257,149.479,2135,0,4
2/21/2025,2:00:00 AM,149.476,149.907,149.469,149.833,3536,0,4
2/21/2025,3:00:00 AM,149.831,150.445,149.789,150.344,3285,0,3
2/21/2025,4:00:00 AM,150.344,150.734,150.161,150.477,2572,0,4
2/21/2025,5:00:00 AM,150.48,150.531,150.227,150.312,1902,0,4
2/21/2025,6:00:00 AM,150.311,150.338,150.118,150.329,1800,0,4
2/21/2025,7:00:00 AM,150.33,150.488,150.315,150.357,1562,0,4
2/21/2025,8:00:00 AM,150.362,150.538,150.296,150.515,1822,0,3
2/21/2025,9:00:00 AM,150.513,150.652,150.355,150.543,3256,0,3
2/21/2025,10:00:00 AM,150.556,150.616,150.336,150.426,3845,0,3
2/21/2025,11:00:00 AM,150.448,150.494,150.262,150.471,3078,0,3
2/21/2025,12:00:00 PM,150.47,150.53,150.349,150.372,2053,0,3
2/21/2025,1:00:00 PM,150.373,150.428,150.188,150.272,1986,0,4
2/21/2025,2:00:00 PM,150.269,150.488,150.248,150.477,2104,0,3
2/21/2025,3:00:00 PM,150.477,150.513,150.325,150.43,2998,0,4
2/21/2025,4:00:00 PM,150.433,150.439,149.749,149.772,3780,0,4
2/21/2025,5:00:00 PM,149.771,149.835,149.507,149.549,4484,0,3
2/21/2025,6:00:00 PM,149.547,149.618,149.389,149.493,3068,0,4
2/21/2025,7:00:00 PM,149.493,149.53,149.198,149.215,3150,0,3
2/21/2025,8:00:00 PM,149.215,149.223,148.965,149.121,4147,0,4
2/21/2025,9:00:00 PM,149.124,149.138,148.922,149.067,3165,0,2
2/21/2025,10:00:00 PM,149.074,149.165,148.998,149.132,2602,0,4
2/21/2025,11:00:00 PM,149.133,149.344,149.122,149.247,1436,0,4
2/24/2025,12:00:00 AM,149.122,149.258,149.122,149.193,279,0,19
2/24/2025,1:00:00 AM,149.196,149.407,149.091,149.404,1949,0,2
2/24/2025,2:00:00 AM,149.405,149.405,148.844,148.926,3704,0,4
2/24/2025,3:00:00 AM,148.925,149.258,148.919,149.239,3835,0,3
2/24/2025,4:00:00 AM,149.248,149.496,149.227,149.229,3226,0,4
2/24/2025,5:00:00 AM,149.229,149.347,149.114,149.161,2529,0,4
2/24/2025,6:00:00 AM,149.163,149.312,149.129,149.209,1824,0,4
2/24/2025,7:00:00 AM,149.214,149.463,149.185,149.401,2678,0,3
2/24/2025,8:00:00 AM,149.402,149.543,149.345,149.466,2910,0,4
2/24/2025,9:00:00 AM,149.46,149.535,149.321,149.454,3387,0,3
2/24/2025,10:00:00 AM,149.454,149.569,149.232,149.419,3852,0,3
2/24/2025,11:00:00 AM,149.42,149.597,149.378,149.562,3143,0,4
2/24/2025,12:00:00 PM,149.56,149.669,149.551,149.624,2585,0,3
2/24/2025,1:00:00 PM,149.624,149.785,149.603,149.732,2495,0,4
2/24/2025,2:00:00 PM,149.729,149.831,149.616,149.767,2530,0,4
2/24/2025,3:00:00 PM,149.761,149.873,149.608,149.762,3092,0,4
2/24/2025,4:00:00 PM,149.784,149.819,149.294,149.325,4214,0,3
2/24/2025,5:00:00 PM,149.321,149.428,149.188,149.297,5038,0,4
2/24/2025,6:00:00 PM,149.297,149.762,149.296,149.571,3902,0,3
2/24/2025,7:00:00 PM,149.571,149.706,149.512,149.579,3506,0,3
2/24/2025,8:00:00 PM,149.581,149.614,149.382,149.587,2629,0,4
2/24/2025,9:00:00 PM,149.59,149.8,149.586,149.677,2800,0,3
2/24/2025,10:00:00 PM,149.677,149.792,149.612,149.723,2743,0,4
2/24/2025,11:00:00 PM,149.723,149.792,149.683,149.692,1173,0,4
2/25/2025,12:00:00 AM,149.686,149.736,149.614,149.702,389,0,22
2/25/2025,1:00:00 AM,149.708,149.913,149.695,149.91,2024,0,4
2/25/2025,2:00:00 AM,149.911,150.184,149.911,150.146,3367,0,4
2/25/2025,3:00:00 AM,150.146,150.3,150.05,150.051,3266,0,4
2/25/2025,4:00:00 AM,150.05,150.091,149.811,149.828,2740,0,4
2/25/2025,5:00:00 AM,149.827,149.901,149.611,149.666,2387,0,4
2/25/2025,6:00:00 AM,149.664,149.712,149.46,149.562,2621,0,4
2/25/2025,7:00:00 AM,149.562,149.769,149.505,149.712,2174,0,4
2/25/2025,8:00:00 AM,149.712,149.866,149.624,149.762,2906,0,4
2/25/2025,9:00:00 AM,149.762,149.781,149.191,149.279,3924,0,4
2/25/2025,10:00:00 AM,149.275,149.605,149.218,149.454,4096,0,3
2/25/2025,11:00:00 AM,149.453,149.758,149.439,149.597,3595,0,3
2/25/2025,12:00:00 PM,149.596,149.828,149.593,149.763,3206,0,4
2/25/2025,1:00:00 PM,149.763,149.953,149.659,149.808,3136,0,2
2/25/2025,2:00:00 PM,149.809,149.809,149.481,149.686,3486,0,4
2/25/2025,3:00:00 PM,149.685,149.817,149.335,149.432,3519,0,4
2/25/2025,4:00:00 PM,149.431,149.538,149.11,149.175,4326,0,3
2/25/2025,5:00:00 PM,149.164,149.168,148.561,149.076,5179,0,2
2/25/2025,6:00:00 PM,149.064,149.133,148.78,149.095,4415,0,4
2/25/2025,7:00:00 PM,149.093,149.253,149.012,149.075,3756,0,3
2/25/2025,8:00:00 PM,149.073,149.248,149.051,149.171,3687,0,4
2/25/2025,9:00:00 PM,149.165,149.172,148.999,149.077,3700,0,3
2/25/2025,10:00:00 PM,149.075,149.089,148.907,148.948,3271,0,4
2/25/2025,11:00:00 PM,148.947,149.037,148.934,149.001,1694,0,3
2/26/2025,12:00:00 AM,149.01,149.111,148.863,149.111,499,0,7
2/26/2025,1:00:00 AM,149.118,149.183,148.853,149.053,1627,0,4
2/26/2025,2:00:00 AM,149.052,149.084,148.614,148.904,3164,0,4
2/26/2025,3:00:00 AM,148.906,149.234,148.718,149.223,3419,0,4
2/26/2025,4:00:00 AM,149.229,149.469,149.174,149.461,3254,0,4
2/26/2025,5:00:00 AM,149.458,149.517,149.311,149.394,2419,0,4
2/26/2025,6:00:00 AM,149.392,149.555,149.283,149.439,2315,0,4
2/26/2025,7:00:00 AM,149.439,149.631,149.407,149.436,2465,0,4
2/26/2025,8:00:00 AM,149.435,149.63,149.431,149.573,2601,0,4
2/26/2025,9:00:00 AM,149.57,149.603,149.331,149.535,3513,0,3
2/26/2025,10:00:00 AM,149.53,149.545,149.251,149.29,3637,0,3
2/26/2025,11:00:00 AM,149.288,149.44,149.254,149.361,3037,0,3
2/26/2025,12:00:00 PM,149.362,149.527,149.224,149.518,2883,0,3
2/26/2025,1:00:00 PM,149.522,149.591,149.477,149.543,2405,0,3
2/26/2025,2:00:00 PM,149.544,149.645,149.445,149.613,2892,0,3
2/26/2025,3:00:00 PM,149.614,149.682,149.309,149.536,3671,0,3
2/26/2025,4:00:00 PM,149.535,149.731,149.291,149.669,4241,0,3
2/26/2025,5:00:00 PM,149.655,149.886,149.402,149.485,4750,0,3
2/26/2025,6:00:00 PM,149.486,149.527,149.121,149.132,3868,0,4
2/26/2025,7:00:00 PM,149.135,149.239,149.012,149.149,3912,0,4
2/26/2025,8:00:00 PM,149.145,149.156,148.827,148.924,3618,0,3
2/26/2025,9:00:00 PM,148.922,148.966,148.812,148.834,3557,0,4
2/26/2025,10:00:00 PM,148.842,149.051,148.828,149.028,2921,0,3
2/26/2025,11:00:00 PM,149.035,149.233,148.993,149.063,1739,0,4
2/27/2025,12:00:00 AM,149.002,149.079,148.943,148.962,324,0,12
2/27/2025,1:00:00 AM,148.971,149.013,148.748,148.882,1727,0,4
2/27/2025,2:00:00 AM,148.884,149.177,148.783,149.14,3724,0,4
2/27/2025,3:00:00 AM,149.139,149.403,149.072,149.358,3196,0,4
2/27/2025,4:00:00 AM,149.368,149.382,149.169,149.263,2529,0,4
2/27/2025,5:00:00 AM,149.262,149.357,149.19,149.221,2258,0,4
2/27/2025,6:00:00 AM,149.221,149.266,149.074,149.097,2235,0,4
2/27/2025,7:00:00 AM,149.097,149.37,149.097,149.341,2593,0,4
2/27/2025,8:00:00 AM,149.342,149.423,149.202,149.255,2733,0,4
2/27/2025,9:00:00 AM,149.262,149.331,149.187,149.266,2829,0,3
2/27/2025,10:00:00 AM,149.267,149.729,149.157,149.714,3367,0,3
2/27/2025,11:00:00 AM,149.714,149.963,149.627,149.841,2983,0,3
2/27/2025,12:00:00 PM,149.846,149.97,149.8,149.852,2587,0,3
2/27/2025,1:00:00 PM,149.851,149.898,149.683,149.796,2288,0,4
2/27/2025,2:00:00 PM,149.788,149.797,149.559,149.655,2843,0,4
2/27/2025,3:00:00 PM,149.654,149.878,149.259,149.729,4340,0,3
2/27/2025,4:00:00 PM,149.712,150.139,149.642,149.733,4955,0,3
2/27/2025,5:00:00 PM,149.731,150.096,149.544,149.941,5612,0,4
2/27/2025,6:00:00 PM,149.939,150.161,149.764,149.81,4605,0,3
2/27/2025,7:00:00 PM,149.806,150.013,149.78,149.966,3694,0,4
2/27/2025,8:00:00 PM,149.964,150.152,149.915,150.111,3142,0,4
2/27/2025,9:00:00 PM,150.111,150.121,149.784,149.859,3637,0,4
2/27/2025,10:00:00 PM,149.858,149.861,149.629,149.695,3532,0,4
2/27/2025,11:00:00 PM,149.701,149.825,149.674,149.793,1643,0,4
2/28/2025,12:00:00 AM,149.784,149.801,149.654,149.756,354,0,23
2/28/2025,1:00:00 AM,149.755,150.107,149.538,150.091,1909,0,3
2/28/2025,2:00:00 AM,150.084,150.147,149.355,149.377,3748,0,4
2/28/2025,3:00:00 AM,149.388,149.528,149.274,149.298,3916,0,4
2/28/2025,4:00:00 AM,149.301,149.561,149.1,149.528,3535,0,4
2/28/2025,5:00:00 AM,149.528,149.629,149.461,149.605,2847,0,4
2/28/2025,6:00:00 AM,149.605,149.696,149.517,149.606,2393,0,4
2/28/2025,7:00:00 AM,149.6,149.883,149.579,149.83,2619,0,4
2/28/2025,8:00:00 AM,149.833,150.11,149.791,150.043,3101,0,4
2/28/2025,9:00:00 AM,150.043,150.567,149.935,150.433,3634,0,4
2/28/2025,10:00:00 AM,150.435,150.685,150.311,150.566,3682,0,3
2/28/2025,11:00:00 AM,150.58,150.634,150.186,150.249,3517,0,4
2/28/2025,12:00:00 PM,150.251,150.395,150.24,150.375,2520,0,3
2/28/2025,1:00:00 PM,150.377,150.486,150.289,150.388,2238,0,4
2/28/2025,2:00:00 PM,150.386,150.717,150.38,150.659,3019,0,4
2/28/2025,3:00:00 PM,150.662,150.987,150.599,150.648,4423,0,4
2/28/2025,4:00:00 PM,150.648,150.813,150.282,150.686,4987,0,4
2/28/2025,5:00:00 PM,150.681,150.864,150.505,150.671,5354,0,3
2/28/2025,6:00:00 PM,150.683,150.792,150.236,150.64,5059,0,3
2/28/2025,7:00:00 PM,150.637,150.681,150.338,150.363,4266,0,3
2/28/2025,8:00:00 PM,150.354,150.545,150.24,150.327,4625,0,3
2/28/2025,9:00:00 PM,150.32,150.598,150.304,150.542,4095,0,3
2/28/2025,10:00:00 PM,150.537,150.622,150.439,150.502,3720,0,4
2/28/2025,11:00:00 PM,150.507,150.62,150.485,150.608,1661,0,4
3/3/2025,12:00:00 AM,150.627,150.768,150.627,150.69,304,0,23
3/3/2025,1:00:00 AM,150.69,151.023,150.682,150.808,2687,0,4
3/3/2025,2:00:00 AM,150.808,150.946,150.493,150.542,4191,0,4
3/3/2025,3:00:00 AM,150.544,150.719,150.315,150.407,3781,0,4
3/3/2025,4:00:00 AM,150.411,150.475,150.267,150.404,3121,0,4
3/3/2025,5:00:00 AM,150.405,150.488,150.243,150.452,3214,0,4
3/3/2025,6:00:00 AM,150.452,150.516,150.323,150.336,2147,0,4
3/3/2025,7:00:00 AM,150.331,150.523,150.331,150.411,2496,0,4
3/3/2025,8:00:00 AM,150.41,150.524,150.272,150.463,2902,0,4
3/3/2025,9:00:00 AM,150.467,150.523,150.153,150.17,3367,0,3
3/3/2025,10:00:00 AM,150.172,150.24,150.026,150.113,3677,0,3
3/3/2025,11:00:00 AM,150.115,150.367,149.946,150.347,3163,0,4
3/3/2025,12:00:00 PM,150.346,150.891,150.346,150.837,3560,0,3
3/3/2025,1:00:00 PM,150.835,151.234,150.792,151.208,3386,0,2
3/3/2025,2:00:00 PM,151.202,151.301,151.111,151.237,3839,0,4
3/3/2025,3:00:00 PM,151.237,151.298,150.94,150.966,3907,0,4
3/3/2025,4:00:00 PM,150.967,150.972,150.587,150.602,4356,0,3
3/3/2025,5:00:00 PM,150.654,150.665,150.08,150.236,5255,0,3
3/3/2025,6:00:00 PM,150.239,150.374,150.05,150.171,4862,0,4
3/3/2025,7:00:00 PM,150.165,150.339,150.125,150.18,3846,0,3
3/3/2025,8:00:00 PM,150.174,150.249,150.06,150.177,4180,0,4
3/3/2025,9:00:00 PM,150.175,150.304,150.137,150.252,3773,0,3
3/3/2025,10:00:00 PM,150.257,150.259,149.099,149.418,5353,0,3
3/3/2025,11:00:00 PM,149.417,149.628,149.417,149.491,2306,0,4
3/4/2025,12:00:00 AM,149.455,149.631,149.455,149.559,505,0,16
3/4/2025,1:00:00 AM,149.559,149.623,149.146,149.307,2279,0,4
3/4/2025,2:00:00 AM,149.311,149.53,148.986,149.154,4057,0,4
3/4/2025,3:00:00 AM,149.157,149.256,148.599,148.935,4480,0,4
3/4/2025,4:00:00 AM,148.93,149.422,148.84,149.297,3653,0,4
3/4/2025,5:00:00 AM,149.297,149.344,149.035,149.165,3483,0,4
3/4/2025,6:00:00 AM,149.165,149.174,148.92,149.139,2887,0,4
3/4/2025,7:00:00 AM,149.142,149.463,149.094,149.381,3715,0,4
3/4/2025,8:00:00 AM,149.383,149.561,149.276,149.53,3253,0,4
3/4/2025,9:00:00 AM,149.53,149.572,149.061,149.348,4651,0,3
3/4/2025,10:00:00 AM,149.35,149.454,149,149.088,5179,0,3
3/4/2025,11:00:00 AM,149.065,149.147,148.795,149.047,4317,0,4
3/4/2025,12:00:00 PM,149.042,149.042,148.761,148.797,4098,0,4
3/4/2025,1:00:00 PM,148.797,148.834,148.292,148.364,3817,0,2
3/4/2025,2:00:00 PM,148.35,148.35,148.095,148.227,4594,0,3
3/4/2025,3:00:00 PM,148.203,148.561,148.195,148.208,4578,0,4
3/4/2025,4:00:00 PM,148.201,148.707,148.199,148.43,5664,0,3
3/4/2025,5:00:00 PM,148.418,148.611,148.196,148.351,5817,0,4
3/4/2025,6:00:00 PM,148.333,148.86,148.303,148.816,5243,0,4
3/4/2025,7:00:00 PM,148.815,148.914,148.691,148.74,4665,0,4
3/4/2025,8:00:00 PM,148.748,149.134,148.702,149.094,4999,0,4
3/4/2025,9:00:00 PM,149.092,149.37,149.05,149.318,4322,0,3
3/4/2025,10:00:00 PM,149.317,149.506,149.008,149.1,4599,0,4
3/4/2025,11:00:00 PM,149.09,149.876,149.044,149.785,3485,0,2
3/5/2025,12:00:00 AM,149.665,149.786,149.636,149.732,492,0,10
3/5/2025,1:00:00 AM,149.728,149.972,149.64,149.835,1563,0,4
3/5/2025,2:00:00 AM,149.826,149.922,149.579,149.915,3874,0,4
3/5/2025,3:00:00 AM,149.923,150.184,149.783,149.975,4285,0,2
3/5/2025,4:00:00 AM,149.959,150.002,149.748,149.827,3341,0,4
3/5/2025,5:00:00 AM,149.819,150.094,149.71,149.971,3034,0,4
3/5/2025,6:00:00 AM,149.971,149.971,149.708,149.827,2286,0,4
3/5/2025,7:00:00 AM,149.826,149.892,149.695,149.715,2335,0,4
3/5/2025,8:00:00 AM,149.707,149.749,149.568,149.686,2660,0,3
3/5/2025,9:00:00 AM,149.682,149.815,149.416,149.448,4424,0,4
3/5/2025,10:00:00 AM,149.46,149.639,149.201,149.222,4693,0,4
3/5/2025,11:00:00 AM,149.222,149.449,149.097,149.371,4147,0,4
3/5/2025,12:00:00 PM,149.373,149.564,149.314,149.342,3975,0,4
3/5/2025,1:00:00 PM,149.34,149.542,149.288,149.395,3903,0,4
3/5/2025,2:00:00 PM,149.403,149.511,149.155,149.511,4335,0,4
3/5/2025,3:00:00 PM,149.521,149.735,148.935,149.016,5245,0,3
3/5/2025,4:00:00 PM,149.025,149.027,148.394,148.398,5284,0,4
3/5/2025,5:00:00 PM,148.591,149.102,148.424,148.913,5878,0,4
3/5/2025,6:00:00 PM,148.902,148.979,148.475,148.827,5301,0,3
3/5/2025,7:00:00 PM,148.82,148.924,148.635,148.863,4811,0,4
3/5/2025,8:00:00 PM,148.866,149.018,148.767,148.956,4676,0,3
3/5/2025,9:00:00 PM,148.95,149.141,148.782,148.786,3801,0,3
3/5/2025,10:00:00 PM,148.785,148.894,148.738,148.872,3541,0,3
3/5/2025,11:00:00 PM,148.875,148.999,148.827,148.85,1965,0,4
3/6/2025,12:00:00 AM,148.844,148.89,148.745,148.81,414,0,24
3/6/2025,1:00:00 AM,148.804,148.944,148.723,148.884,1319,0,4
3/6/2025,2:00:00 AM,148.879,149.309,148.862,149.151,3353,0,4
3/6/2025,3:00:00 AM,149.151,149.33,148.964,148.994,3209,0,4
3/6/2025,4:00:00 AM,148.992,149.219,148.948,149.197,3102,0,4
3/6/2025,5:00:00 AM,149.198,149.284,149.113,149.235,2757,0,4
3/6/2025,6:00:00 AM,149.236,149.305,149.158,149.188,2460,0,4
3/6/2025,7:00:00 AM,149.189,149.22,148.932,148.933,3075,0,3
3/6/2025,8:00:00 AM,148.932,148.963,148.748,148.781,3228,0,4
3/6/2025,9:00:00 AM,148.776,148.776,148.266,148.372,4782,0,3
3/6/2025,10:00:00 AM,148.371,148.414,148.068,148.154,4859,0,4
3/6/2025,11:00:00 AM,148.149,148.149,147.787,147.883,4940,0,2
3/6/2025,12:00:00 PM,147.883,148.071,147.7,147.863,4311,0,4
3/6/2025,1:00:00 PM,147.863,147.985,147.762,147.829,3982,0,3
3/6/2025,2:00:00 PM,147.827,147.877,147.563,147.608,4155,0,4
3/6/2025,3:00:00 PM,147.607,147.679,147.35,147.419,5001,0,3
3/6/2025,4:00:00 PM,147.42,147.846,147.309,147.568,5602,0,3
3/6/2025,5:00:00 PM,147.562,148.312,147.494,148.238,5861,0,3
3/6/2025,6:00:00 PM,148.254,148.39,147.903,147.908,5546,0,3
3/6/2025,7:00:00 PM,147.907,148.025,147.649,147.912,5219,0,3
3/6/2025,8:00:00 PM,147.914,147.96,147.742,147.8,4639,0,3
3/6/2025,9:00:00 PM,147.799,147.854,147.568,147.69,4659,0,3
3/6/2025,10:00:00 PM,147.689,147.875,147.663,147.805,4377,0,4
3/6/2025,11:00:00 PM,147.815,148.057,147.803,147.955,2190,0,4
3/7/2025,12:00:00 AM,147.926,148.022,147.636,147.936,362,0,26
3/7/2025,1:00:00 AM,147.925,148.148,147.881,148.145,2069,0,4
3/7/2025,2:00:00 AM,148.152,148.159,147.655,147.961,3399,0,4
3/7/2025,3:00:00 AM,147.959,148.122,147.81,147.901,3866,0,4
3/7/2025,4:00:00 AM,147.902,148.034,147.556,147.594,2994,0,4
3/7/2025,5:00:00 AM,147.596,147.655,147.445,147.604,3062,0,4
3/7/2025,6:00:00 AM,147.606,147.709,147.482,147.673,2585,0,4
3/7/2025,7:00:00 AM,147.675,147.754,147.451,147.455,2850,0,4
3/7/2025,8:00:00 AM,147.456,147.646,147.39,147.499,3180,0,4
3/7/2025,9:00:00 AM,147.495,147.746,147.487,147.653,4054,0,3
3/7/2025,10:00:00 AM,147.651,147.752,147.202,147.337,4712,0,3
3/7/2025,11:00:00 AM,147.337,147.581,147.291,147.441,3896,0,4
3/7/2025,12:00:00 PM,147.442,147.56,147.379,147.554,3324,0,3
3/7/2025,1:00:00 PM,147.555,147.746,147.496,147.696,3364,0,4
3/7/2025,2:00:00 PM,147.691,147.852,147.632,147.745,3854,0,3
3/7/2025,3:00:00 PM,147.734,147.966,147.115,147.225,5298,0,3
3/7/2025,4:00:00 PM,147.227,147.672,146.941,147.513,5653,0,4
3/7/2025,5:00:00 PM,147.515,147.725,147.191,147.519,5932,0,3
3/7/2025,6:00:00 PM,147.512,147.596,147.026,147.134,5345,0,4
3/7/2025,7:00:00 PM,147.14,147.705,146.96,147.49,4991,0,3
3/7/2025,8:00:00 PM,147.496,148.027,147.485,147.976,5106,0,4
3/7/2025,9:00:00 PM,147.975,148.199,147.861,148.032,4650,0,4
3/7/2025,10:00:00 PM,148.038,148.114,147.889,147.953,4224,0,4
3/7/2025,11:00:00 PM,147.953,148.043,147.84,148.035,1888,0,4
3/10/2025,12:00:00 AM,147.586,147.849,147.48,147.481,2901,0,3
3/10/2025,1:00:00 AM,147.476,147.646,147.387,147.59,2678,0,3
3/10/2025,2:00:00 AM,147.587,147.645,147.229,147.295,3553,0,4
3/10/2025,3:00:00 AM,147.295,147.443,147.091,147.416,3220,0,4
3/10/2025,4:00:00 AM,147.414,147.632,147.332,147.611,2394,0,4
3/10/2025,5:00:00 AM,147.604,147.755,147.549,147.64,2326,0,4
3/10/2025,6:00:00 AM,147.64,147.67,147.539,147.634,1880,0,4
3/10/2025,7:00:00 AM,147.634,147.792,147.521,147.522,2079,0,3
3/10/2025,8:00:00 AM,147.525,147.755,147.503,147.7,2782,0,4
3/10/2025,9:00:00 AM,147.692,147.789,147.5,147.565,3302,0,4
3/10/2025,10:00:00 AM,147.582,147.639,147.141,147.186,3774,0,4
3/10/2025,11:00:00 AM,147.181,147.357,147.148,147.232,3558,0,4
3/10/2025,12:00:00 PM,147.233,147.283,146.913,146.919,3515,0,3
3/10/2025,1:00:00 PM,146.922,147.137,146.865,147.126,3705,0,4
3/10/2025,2:00:00 PM,147.126,147.149,146.721,147.018,3773,0,4
3/10/2025,3:00:00 PM,147.018,147.172,146.772,147.066,4318,0,4
3/10/2025,4:00:00 PM,147.055,147.055,146.631,146.767,4768,0,3
3/10/2025,5:00:00 PM,146.78,147.297,146.752,147.151,4370,0,3
3/10/2025,6:00:00 PM,147.151,147.305,147.049,147.266,3988,0,4
3/10/2025,7:00:00 PM,147.259,147.315,147.036,147.186,3951,0,4
3/10/2025,8:00:00 PM,147.185,147.386,147.174,147.238,3605,0,4
3/10/2025,9:00:00 PM,147.231,147.464,147.086,147.292,3995,0,4
3/10/2025,10:00:00 PM,147.299,147.367,147.23,147.253,1743,0,4
3/10/2025,11:00:00 PM,147.236,147.267,147.095,147.145,302,0,9
3/11/2025,12:00:00 AM,147.125,147.176,146.952,146.989,1636,0,4
